timestamp,yaw,pitch,filtered_yaw,filtered_pitch,velocity_x,velocity_y,dead_zone_triggered,zoom_factor
1896.917730,0.096073,0.017840,0.077470,0.019059,-528.0766,0.0184,0,0.8976
1897.011944,0.103967,0.018317,0.080649,0.018970,-567.7735,0.0067,0,0.8953
1897.117659,0.107161,0.021611,0.083831,0.019287,-605.2731,0.0026,0,0.8977
1897.219903,0.098084,0.015862,0.085541,0.018876,-626.3964,0.0011,0,0.8980
1897.320406,0.099276,0.018772,0.087189,0.018864,-647.1220,0.0005,0,0.8977
1897.416070,0.096846,0.018940,0.088348,0.018873,-661.8462,0.0003,0,0.8975
1897.511657,0.094703,0.018178,0.089111,0.018789,-671.8193,0.0001,0,0.8971
1897.621807,0.099055,0.018253,0.090304,0.018725,-687.4098,0.0001,0,0.8963
1897.718206,0.102094,0.017160,0.091719,0.018537,-703.2152,0.0000,0,0.8991
1897.794175,0.096701,0.015146,0.092317,0.018130,-712.5235,0.0000,0,0.8971
1897.898395,0.104606,0.014456,0.093791,0.017689,-729.5924,0.0000,0,0.8993
1898.012983,0.105772,0.018329,0.095229,0.017766,-744.8468,0.0000,0,0.9033
1898.105800,0.100337,0.016349,0.095842,0.017596,-753.9831,0.0000,0,0.9019
1898.199534,0.106689,0.016628,0.097144,0.017480,-770.3716,0.0000,0,0.9023
1898.311118,0.108648,0.023035,0.098524,0.018147,-787.8073,0.0000,0,0.9030
1898.418981,0.103970,0.020426,0.099178,0.018420,-798.1898,0.0000,0,0.9010
1898.517204,0.109930,0.018801,0.100468,0.018466,-813.2054,0.0000,0,0.9030
1898.619615,0.102571,0.018117,0.100720,0.018424,-820.5027,0.0000,0,0.8989
1898.690573,0.101966,0.019748,0.100870,0.018583,-822.7650,0.0000,0,0.8987
1898.807638,0.098114,0.017589,0.100539,0.018464,-820.8876,0.0000,0,0.8964
1898.903080,0.103478,0.017975,0.100892,0.018405,-823.5849,0.0000,0,0.8980
1898.995736,0.101520,0.018995,0.100967,0.018476,-826.4044,0.0000,0,0.8960
1899.102673,0.099786,0.020087,0.100825,0.018669,-825.5208,0.0000,0,0.8955
1899.206100,0.096673,0.019477,0.100327,0.018766,-819.9736,0.0000,0,0.8957
1899.303193,0.102718,0.015003,0.100614,0.018314,-821.8882,0.0000,0,0.8948
1899.395705,0.095305,0.016731,0.099977,0.018125,-816.1388,0.0000,0,0.8944
1899.492229,0.096173,0.015717,0.099521,0.017836,-808.3631,0.0000,0,0.8960
1899.603663,0.099116,0.015268,0.099472,0.017527,-808.8500,0.0000,0,0.8938
1899.700935,0.102032,0.017298,0.099779,0.017500,-809.6874,0.0000,0,0.8972
1899.818834,0.097414,0.020182,0.099495,0.017822,-806.6645,0.0000,0,0.8972
1899.900910,0.093187,0.015227,0.098738,0.017510,-799.4316,0.0000,0,0.8946
1900.015738,0.099711,0.021543,0.098855,0.017994,-797.8759,0.0000,0,0.8973
1900.106172,0.095861,0.014788,0.098496,0.017610,-797.6984,0.0000,0,0.8920
1900.194226,0.095858,0.016963,0.098179,0.017532,-790.6050,0.0000,0,0.8962
1900.292691,0.105083,0.016172,0.099008,0.017369,-796.5026,0.0000,0,0.8975
1900.417590,0.099684,0.020217,0.099089,0.017711,-802.4874,0.0000,0,0.8944
1900.500987,0.104005,0.019529,0.099679,0.017929,-809.9501,0.0000,0,0.8948
1900.607366,0.104568,0.019673,0.100265,0.018138,-817.1157,0.0000,0,0.8957
1900.711513,0.108316,0.015851,0.101231,0.017864,-828.0921,0.0000,0,0.8976
1900.828222,0.103653,0.019761,0.101522,0.018091,-834.3135,0.0000,0,0.8954
1900.908631,0.105081,0.016936,0.101949,0.017953,-841.3081,0.0000,0,0.8938
1901.016217,0.111557,0.016318,0.103102,0.017756,-853.2249,0.0000,0,0.8974
1901.090963,0.108450,0.020186,0.103744,0.018048,-864.3787,0.0000,0,0.8947
1901.212562,0.107781,0.014735,0.104228,0.017650,-871.1591,0.0000,0,0.8948
1901.312779,0.102044,0.014085,0.103966,0.017223,-867.3574,0.0000,0,0.8959
1901.416890,0.105749,0.014186,0.104180,0.016858,-869.0540,0.0000,0,0.8964
1901.511881,0.102645,0.017757,0.103996,0.016966,-868.1946,0.0000,0,0.8952
1901.623956,0.103664,0.012788,0.103956,0.016465,-867.2225,0.0000,0,0.8960
1901.718630,0.096499,0.014399,0.103061,0.016217,-858.8175,0.0000,0,0.8928
1901.811725,0.097872,0.015510,0.102439,0.016132,-849.1988,0.0000,0,0.8938
1901.914267,0.100621,0.010819,0.102221,0.015494,-847.6546,0.0000,0,0.8917
1902.006173,0.094239,0.017888,0.101263,0.015782,-832.4149,0.0000,0,0.8951
1902.117879,0.101016,0.011767,0.101233,0.015300,-832.9503,0.0000,0,0.8931
1902.216273,0.103252,0.015755,0.101475,0.015355,-832.2230,0.0000,0,0.8975
1902.311006,0.090500,0.015240,0.100158,0.015341,-816.9844,0.0000,0,0.8960
1902.428294,0.095737,0.014470,0.099628,0.015236,-810.2445,0.0000,0,0.8950
1902.519390,0.105575,0.014351,0.100341,0.015130,-816.5109,0.0000,0,0.8962
1902.594838,0.102750,0.018144,0.100631,0.015492,-820.4271,0.0000,0,0.8963
1902.704093,0.108508,0.015417,0.101576,0.015483,-834.3532,0.0000,0,0.8954
1902.805414,0.101360,0.018257,0.101550,0.015816,-838.0389,0.0000,0,0.8918
1902.922292,0.105178,0.015758,0.101985,0.015809,-846.4815,0.0000,0,0.8888
1903.017736,0.105830,0.020911,0.102447,0.016421,-851.9451,0.0000,0,0.8897
1903.094341,0.103864,0.019086,0.102617,0.016741,-852.5204,0.0000,0,0.8919
1903.199175,0.102718,0.022776,0.102629,0.017465,-852.2155,0.0000,0,0.8925
1903.303368,0.104607,0.017961,0.102866,0.017525,-856.6795,0.0000,0,0.8905
1903.408928,0.118190,0.012894,0.104705,0.016969,-879.4683,0.0000,0,0.8922
1903.503413,0.116068,0.018644,0.106069,0.017170,-896.4373,0.0000,0,0.8940
1903.611209,0.114183,0.014204,0.107042,0.016814,-904.9444,0.0000,0,0.8989
1903.712690,0.120117,0.021212,0.108611,0.017342,-921.2953,0.0000,0,0.9035
1903.812190,0.108969,0.028122,0.108654,0.018635,-913.2565,0.0000,0,0.9134
1903.891462,0.116187,0.028176,0.109558,0.019780,-909.8422,0.0000,0,0.9295
1904.016973,0.122151,0.043923,0.111069,0.022677,-927.4815,8.5218,0,0.9296
1904.102709,0.143882,0.054988,0.115007,0.026555,-969.3290,28.8803,0,0.9397
1904.191951,0.163565,0.053833,0.120834,0.029828,-1028.3258,49.0750,0,0.9573
1904.311972,0.164866,0.066723,0.126118,0.034255,-1080.9650,78.8075,0,0.9736
1904.424328,0.188683,0.069573,0.133625,0.038494,-1169.7779,109.7514,0,0.9831
1904.518661,0.210083,0.070368,0.142800,0.042318,-1274.2466,138.1583,0,0.9984
1904.620411,0.228483,0.073578,0.153082,0.046070,-1381.0940,165.2424,0,1.0228
1904.712990,0.233522,0.077356,0.162735,0.049824,-1483.8166,193.1074,0,1.0428
1904.822729,0.246323,0.078992,0.172766,0.053324,-1594.5258,219.6131,0,1.0601
1904.909950,0.258716,0.086717,0.183080,0.057331,-1722.0470,252.4335,0,1.0685
1905.012208,0.279926,0.089099,0.194701,0.061143,-1873.4945,285.1315,0,1.0741
1905.107817,0.278741,0.086130,0.204786,0.064142,-1979.1167,306.9569,0,1.0939
1905.223292,0.288744,0.088560,0.214861,0.067072,-2101.8784,330.7923,0,1.1036
1905.318189,0.270723,0.096147,0.221564,0.070561,-2146.6666,358.2762,0,1.1179
1905.404392,0.270357,0.104950,0.227419,0.074688,-2114.5326,390.6550,0,1.1352
1905.495377,0.258795,0.087667,0.231185,0.076245,-2059.3349,393.5258,0,1.1705
1905.614179,0.253333,0.088114,0.233842,0.077669,-2027.3070,401.5408,0,1.1846
1905.709681,0.222886,0.080456,0.232528,0.078004,-2011.2140,401.7129,0,1.1937
1905.806497,0.200500,0.072913,0.228684,0.077393,-1987.8077,393.4967,0,1.2078
1905.903267,0.163925,0.074067,0.220913,0.076994,-2006.4541,392.9048,0,1.1937
1906.010095,0.179861,0.072193,0.215987,0.076418,-1999.0725,394.9144,0,1.1698
1906.100530,0.189895,0.077803,0.212856,0.076584,-1953.3300,395.7131,0,1.1727
1906.199659,0.189990,0.077974,0.210112,0.076751,-1880.6506,391.2165,0,1.1953
1906.294893,0.247983,0.172186,0.214656,0.088203,-1931.0514,493.5567,0,1.1959
1962.686536,0.254622,0.028756,0.219452,0.081069,-1937.0833,415.4644,0,1.2346
1962.793580,0.182160,0.065254,0.214977,0.079172,-1873.4037,397.9459,0,1.2403
1962.891805,0.161438,0.075478,0.208552,0.078728,-1807.2281,396.1787,0,1.2306
1962.982099,0.127317,0.135207,0.198804,0.085506,-1723.2535,464.7249,0,1.2045
1963.092527,0.070914,0.136092,0.183457,0.091576,-1550.4048,528.2014,0,1.1915
1963.183909,0.031344,0.131245,0.165204,0.096336,-1350.7697,583.7880,0,1.1725
1963.297911,0.040680,0.134761,0.150261,0.100947,-1188.2703,638.5930,0,1.1572
1963.399347,0.054812,0.131111,0.138807,0.104567,-1080.0237,692.5180,0,1.1296
1963.485696,0.059276,0.098259,0.129263,0.103810,-980.6683,693.4585,0,1.1158
1963.564612,0.084331,0.083430,0.123871,0.101364,-917.2093,668.1272,0,1.1169
1963.679807,0.112108,0.062872,0.122460,0.096745,-904.6786,622.3301,0,1.1121
1963.776665,0.153867,0.067151,0.126229,0.093194,-947.2409,584.4072,0,1.1120
1963.872186,0.224534,0.077027,0.138025,0.091254,-1081.7710,562.1775,0,1.1156
1963.968099,0.263819,0.079646,0.153121,0.089861,-1262.8924,546.3894,0,1.1186
1964.074222,0.270088,0.068330,0.167157,0.087277,-1437.3388,519.7872,0,1.1200
1964.182172,0.255343,0.083878,0.177739,0.086869,-1563.1300,511.9901,0,1.1273
1964.287199,0.263449,0.106264,0.188024,0.089197,-1708.0603,526.8526,0,1.1200
1964.389587,0.225439,0.095703,0.192514,0.089977,-1753.0659,540.7233,0,1.1295
1964.503719,0.219885,0.102402,0.195799,0.091468,-1785.8935,552.9418,0,1.1363
1964.588224,0.201868,0.104873,0.196527,0.093077,-1784.6661,565.6276,0,1.1433
1964.683972,0.188614,0.104827,0.195577,0.094487,-1764.6839,577.3958,0,1.1486
1964.774364,0.201327,0.113147,0.196267,0.096726,-1770.3999,599.0217,0,1.1502
1964.892724,0.205024,0.108269,0.197318,0.098111,-1785.4058,613.9711,0,1.1492
1964.980936,0.243401,0.108033,0.202848,0.099302,-1863.4812,628.1029,0,1.1455
1965.070769,0.242493,0.106766,0.207605,0.100198,-1926.4998,637.2617,0,1.1459
1965.191114,0.232685,0.105453,0.210615,0.100828,-1962.7544,642.5110,0,1.1485
1965.299100,0.229287,0.105752,0.212856,0.101419,-2001.0180,651.1195,0,1.1437
1965.385145,0.227921,0.105454,0.214664,0.101903,-2026.5025,656.5479,0,1.1432
1965.495312,0.224156,0.104417,0.215803,0.102205,-2044.5459,660.6008,0,1.1418
1965.573650,0.216417,0.101956,0.215876,0.102175,-2044.1627,660.0917,0,1.1427
1965.701864,0.206526,0.089991,0.214754,0.100713,-2037.4080,649.1047,0,1.1381
1965.797521,0.214164,0.090705,0.214683,0.099512,-2047.2969,639.4479,0,1.1316
1965.889737,0.217332,0.086803,0.215001,0.097987,-2046.3200,621.7522,0,1.1349
1965.971055,0.228678,0.090879,0.216642,0.097134,-2065.3363,611.8945,0,1.1362
1966.082062,0.227587,0.084029,0.217956,0.095561,-2078.1461,594.2091,0,1.1393
1966.175564,0.246190,0.092173,0.221344,0.095155,-2104.3067,589.2649,0,1.1401
1966.274926,0.237364,0.085719,0.223266,0.094023,-2112.4200,580.0624,0,1.1360
1966.393213,0.202133,0.081122,0.220730,0.092475,-2112.2222,564.3421,0,1.1362
1966.502310,0.195825,0.080913,0.217742,0.091087,-2097.8666,553.7646,0,1.1290
1966.575769,0.191936,0.080364,0.214645,0.089800,-2046.3245,539.1262,0,1.1330
1966.698698,0.199022,0.081160,0.212770,0.088764,-2018.0062,527.9595,0,1.1340
1966.791213,0.201694,0.090167,0.211441,0.088932,-1980.1075,524.1767,0,1.1455
1966.903688,0.221593,0.095684,0.212659,0.089742,-1980.0431,527.4411,0,1.1546
1966.990412,0.234174,0.092826,0.215241,0.090112,-1998.1504,527.8665,0,1.1622
1967.090736,0.244182,0.100919,0.218714,0.091409,-2048.9348,539.8314,0,1.1608
1967.166958,0.256281,0.093326,0.223222,0.091639,-2068.2837,543.4208,0,1.1600
1967.300721,0.261921,0.102182,0.227866,0.092904,-2070.3791,556.1948,0,1.1592
1967.413247,0.256422,0.099608,0.231293,0.093709,-2076.7436,566.1244,0,1.1555
1967.491823,0.251176,0.100089,0.233679,0.094474,-2076.4637,573.6268,0,1.1558
1967.566943,0.257489,0.098040,0.236536,0.094902,-2089.9922,581.9156,0,1.1478
1967.696684,0.257041,0.097448,0.238997,0.095208,-2081.8007,582.6766,0,1.1535
1967.797308,0.258348,0.102983,0.241319,0.096141,-2066.0458,587.1533,0,1.1625
1967.895121,0.254516,0.097021,0.242902,0.096246,-2066.9146,589.1001,0,1.1611
1967.999190,0.251616,0.096901,0.243948,0.096325,-2071.3371,591.5574,0,1.1576
1968.097351,0.234922,0.091646,0.242865,0.095764,-2082.6452,589.7375,0,1.1518
1968.196282,0.213080,0.095195,0.239291,0.095695,-2074.0505,586.2099,0,1.1587
1968.293215,0.206264,0.098290,0.235328,0.096007,-2062.1424,585.4860,0,1.1644
1968.388311,0.202434,0.098907,0.231380,0.096355,-2060.8098,587.5234,0,1.1647
1968.504177,0.203790,0.097955,0.228069,0.096547,-2056.6288,588.8280,0,1.1672
1968.585761,0.215761,0.097362,0.226592,0.096645,-2057.1582,590.0693,0,1.1666
1968.677257,0.242391,0.088946,0.228488,0.095721,-2071.0686,586.8934,0,1.1580
1968.792758,0.248744,0.088198,0.230919,0.094818,-2074.3952,578.0386,0,1.1568
1968.902731,0.254404,0.089050,0.233737,0.094126,-2085.2879,573.7653,0,1.1505
1968.984615,0.242617,0.082770,0.234803,0.092763,-2079.4897,558.0542,0,1.1559
1969.096117,0.247598,0.082237,0.236338,0.091500,-2078.8154,545.5602,0,1.1548
1969.182201,0.247861,0.083932,0.237721,0.090592,-2078.8362,536.6891,0,1.1545
1969.292931,0.242932,0.076997,0.238346,0.088960,-2079.6599,521.0367,0,1.1538
1969.386044,0.230253,0.079555,0.237375,0.087832,-2095.7802,513.9047,0,1.1445
1969.498522,0.200875,0.081811,0.232995,0.087109,-2097.8692,507.0424,0,1.1439
1969.580420,0.169346,0.078488,0.225357,0.086075,-2082.7622,493.1448,0,1.1536
1969.706533,0.146056,0.078898,0.215841,0.085213,-2022.8499,483.8292,0,1.1551
1969.795410,0.120345,0.070540,0.204382,0.083453,-1868.0326,466.6524,0,1.1566
1969.892768,0.101585,0.061770,0.192046,0.080851,-1696.4697,439.2836,0,1.1638
1969.988911,0.091652,0.056257,0.179999,0.077900,-1536.7724,409.9378,0,1.1690
1970.096630,0.088380,0.057472,0.169004,0.075448,-1388.8224,384.0723,0,1.1791
1970.193112,0.096574,0.061833,0.160313,0.073814,-1280.7742,368.2838,0,1.1825
1970.286372,0.101082,0.064184,0.153205,0.072659,-1194.3803,357.1860,0,1.1851
1970.396246,0.118370,0.064035,0.149025,0.071624,-1145.6800,348.0406,0,1.1852
1970.502550,0.129543,0.064372,0.146687,0.070754,-1115.0520,339.3520,0,1.1891
1970.592591,0.133320,0.063936,0.145083,0.069935,-1089.8541,330.2757,0,1.1967
1970.680882,0.129846,0.067644,0.143255,0.069661,-1064.0883,326.1431,0,1.2025
1970.786645,0.150065,0.068691,0.144072,0.069544,-1071.4811,324.6193,0,1.2039
1970.905845,0.163431,0.072077,0.146395,0.069848,-1098.0446,328.2464,0,1.1973
1970.978566,0.162234,0.066576,0.148296,0.069455,-1129.5917,327.4599,0,1.1912
1971.091535,0.165078,0.060244,0.150310,0.068350,-1156.0922,319.1827,0,1.1888
1971.184413,0.180529,0.065325,0.153936,0.067987,-1200.9870,316.4314,0,1.1857
1971.294046,0.194020,0.060840,0.158746,0.067129,-1258.6628,309.6210,0,1.1847
1971.393179,0.197367,0.058326,0.163381,0.066073,-1314.6265,300.9146,0,1.1838
1971.488978,0.198092,0.059333,0.167546,0.065264,-1368.9762,294.8463,0,1.1800
1971.595726,0.200086,0.062320,0.171451,0.064911,-1419.1488,292.2054,0,1.1777
1971.690832,0.175723,0.066806,0.171963,0.065138,-1428.3353,294.0634,0,1.1756
1971.777104,0.136192,0.067355,0.167671,0.065404,-1391.8303,297.4458,0,1.1653
1971.873306,0.067280,0.055671,0.155624,0.064236,-1241.0953,289.7321,0,1.1685
1971.974847,-0.031444,0.056426,0.133176,0.063299,-975.4769,279.8954,0,1.1749
1972.083353,-0.125267,0.012770,0.102163,0.057235,-661.5446,236.8985,0,1.1426
1972.176278,-0.149081,-0.028853,0.072014,0.046905,-366.1812,155.9504,0,1.1401
1972.278148,-0.133720,-0.040474,0.047325,0.036419,-161.1873,83.4602,0,1.1229
1972.368446,-0.124886,-0.062962,0.026660,0.024494,-26.2116,16.0816,0,1.1155
1972.479206,-0.114556,-0.052235,0.009714,0.015286,-0.0981,0.1755,1,1.0924
1972.585917,-0.119101,-0.062143,-0.005744,0.005995,-0.0006,0.0033,1,1.0851
1972.679134,-0.118616,-0.046978,-0.019288,-0.000362,-0.0000,0.0001,1,1.0783
1972.775061,-0.137065,-0.061989,-0.033422,-0.007757,65.3985,0.0000,0,1.0844
1972.882692,-0.194130,-0.058711,-0.052707,-0.013872,213.2740,0.0000,0,1.0649
1972.992807,-0.221186,-0.069142,-0.072924,-0.020504,402.5792,-0.8569,0,1.0568
1973.088063,-0.230533,-0.069597,-0.091837,-0.026395,600.4209,-24.8262,0,1.0548
1973.174686,-0.195262,-0.058771,-0.104248,-0.030280,736.0296,-46.9952,0,1.0590
1973.278863,-0.125991,-0.040074,-0.106857,-0.031456,770.4990,-54.9939,0,1.0531
1973.374765,-0.100484,-0.046113,-0.106092,-0.033214,757.6186,-65.7389,0,1.0591
1973.499067,-0.104935,-0.059525,-0.105954,-0.036372,761.2868,-87.4724,0,1.0516
1973.571558,-0.107941,-0.056702,-0.106192,-0.038811,771.5278,-105.8554,0,1.0411
1973.681781,-0.090081,-0.057692,-0.104259,-0.041077,747.9139,-122.6284,0,1.0449
1973.783143,-0.098670,-0.050655,-0.103588,-0.042226,740.2852,-131.2861,0,1.0472
1973.881513,-0.098901,-0.045068,-0.103026,-0.042567,733.6384,-134.3544,0,1.0449
1973.978613,-0.107167,-0.046019,-0.103523,-0.042982,736.6050,-137.5948,0,1.0444
1974.101649,-0.112391,0.004487,-0.104587,-0.037285,750.3961,-96.7990,0,1.0435
1981.476118,0.196497,0.054234,-0.068457,-0.026303,323.0159,-23.0328,0,1.1784
1981.569026,0.173405,0.058767,-0.039433,-0.016095,100.4995,-1.1983,0,1.1689
1981.659702,0.149987,0.045213,-0.016703,-0.008738,0.5856,-0.0888,1,1.1693
1981.761769,0.132848,0.050982,0.001243,-0.001571,0.0050,-0.0089,1,1.1635
1981.874367,0.123773,0.059103,0.015947,0.005710,0.0001,-0.0012,1,1.1673
1981.968359,0.122125,0.071132,0.028688,0.013560,-34.1435,-0.0003,0,1.1735
1982.068981,0.125148,0.068179,0.040263,0.020114,-103.8268,0.0921,0,1.1700
1982.164576,0.128467,0.059634,0.050848,0.024857,-180.1140,15.2114,0,1.1686
1982.278733,0.168342,0.067861,0.064947,0.030017,-291.8366,40.6667,0,1.1783
1982.356156,0.211300,0.082321,0.082509,0.036294,-444.2201,76.4451,0,1.1889
1982.465410,0.235711,0.074423,0.100894,0.040869,-620.2567,106.0024,0,1.1916
1982.565159,0.249786,0.076436,0.118761,0.045137,-801.9282,134.7759,0,1.1950
1982.676118,0.266735,0.079271,0.136518,0.049233,-996.1533,164.4436,0,1.1929
1982.770281,0.277738,0.079016,0.153464,0.052807,-1196.4864,192.3731,0,1.1850
1982.861062,0.293849,0.081176,0.170310,0.056211,-1396.8972,218.8665,0,1.1847
1982.961997,0.314766,0.083106,0.187645,0.059439,-1607.3177,244.2631,0,1.1867
1983.077685,0.318206,0.079554,0.203312,0.061853,-1801.7906,263.4814,0,1.1891
1983.169690,0.330164,0.089361,0.218534,0.065154,-1978.5731,287.7420,0,1.2011
1983.258899,0.341373,0.088314,0.233275,0.067933,-1974.1940,307.3595,0,1.2157
1983.369615,0.354642,0.094066,0.247839,0.071069,-1960.5594,331.4679,0,1.2242
1983.466728,0.358495,0.092490,0.261118,0.073639,-1965.1355,354.1743,0,1.2213
1983.571956,0.331839,0.101925,0.269604,0.077034,-1951.6506,380.8933,0,1.2299
1983.650929,0.282946,0.111696,0.271205,0.081193,-1949.8499,416.8993,0,1.2309
1983.743862,0.251878,0.103837,0.268886,0.083910,-1943.2127,439.8434,0,1.2355
1983.848620,0.250575,0.111001,0.266689,0.087161,-1948.1337,470.5570,0,1.2317
1983.952491,0.247830,0.114122,0.264426,0.090396,-1957.6015,502.7360,0,1.2256
1984.047429,0.244336,0.114370,0.262015,0.093273,-1959.7727,530.1421,0,1.2245
1984.150681,0.244647,0.106280,0.259931,0.094834,-1965.2474,546.6381,0,1.2209
1984.254456,0.244592,0.110400,0.258090,0.096702,-1965.8733,564.4519,0,1.2208
1984.352463,0.244513,0.105241,0.256461,0.097727,-1966.4410,574.5575,0,1.2204
1984.451714,0.242091,0.106682,0.254736,0.098801,-1966.1769,584.7308,0,1.2207
1984.546557,0.251145,0.108519,0.254306,0.099967,-1970.7641,597.5266,0,1.2173
1984.656634,0.243505,0.108140,0.253009,0.100948,-1970.7616,606.9684,0,1.2178
1984.751634,0.236119,0.098455,0.250983,0.100649,-1981.1144,607.8220,0,1.2109
1984.846140,0.230204,0.097200,0.248489,0.100235,-1978.4985,603.3028,0,1.2134
1984.945032,0.216937,0.099355,0.244703,0.100129,-1979.9359,602.4739,0,1.2120
1985.047890,0.198792,0.095097,0.239194,0.099526,-1984.3108,598.9948,0,1.2091
1985.153521,0.171115,0.095661,0.231024,0.099062,-1963.2352,587.2986,0,1.2234
1985.246139,0.168262,0.094370,0.223493,0.098499,-1968.4386,583.6759,0,1.2183
1985.342863,0.172893,0.098654,0.217421,0.098517,-1944.7390,585.1830,0,1.2142
1985.462214,0.182596,0.100929,0.213242,0.098807,-1894.3206,587.5288,0,1.2121
1985.549237,0.207046,0.106955,0.212498,0.099785,-1882.1516,596.9184,0,1.2135
1985.648339,0.235419,0.105769,0.215249,0.100503,-1904.0959,604.4103,0,1.2137
1985.746465,0.240938,0.109609,0.218331,0.101596,-1951.3239,614.0162,0,1.2158
1985.852660,0.244666,0.109655,0.221492,0.102563,-1977.8968,624.9772,0,1.2130
1985.953541,0.248506,0.108382,0.224733,0.103261,-1980.8694,632.8003,0,1.2115
1986.068532,0.246516,0.110582,0.227347,0.104139,-1978.7052,640.7384,0,1.2130
1986.157690,0.249326,0.108747,0.229985,0.104692,-1981.9186,647.3707,0,1.2108
1986.254589,0.245201,0.109188,0.231811,0.105232,-1978.2167,651.3348,0,1.2137
1986.362773,0.241729,0.106164,0.233001,0.105344,-1978.7927,653.0745,0,1.2128
1986.449003,0.242233,0.106194,0.234109,0.105446,-1977.2764,653.2252,0,1.2146
1986.554725,0.241048,0.109488,0.234941,0.105931,-1973.0819,656.4322,0,1.2169
1986.673635,0.234813,0.106249,0.234926,0.105969,-1973.2652,657.4360,0,1.2162
1986.761501,0.239325,0.102102,0.235454,0.105505,-1973.4843,654.9535,0,1.2160
1986.864423,0.239211,0.108772,0.235905,0.105897,-1975.7139,657.1803,0,1.2142
1986.947995,0.245928,0.107047,0.237108,0.106035,-1972.2986,657.4078,0,1.2176
1987.062011,0.235217,0.110135,0.236881,0.106527,-1971.2583,661.6526,0,1.2177
1987.148721,0.245042,0.108717,0.237860,0.106790,-1975.1598,666.1612,0,1.2143
1987.249705,0.241613,0.111671,0.238310,0.107376,-1975.0853,671.6356,0,1.2152
1987.355430,0.240435,0.107016,0.238565,0.107332,-1974.8851,671.6737,0,1.2153
1987.455393,0.239567,0.108912,0.238686,0.107522,-1977.3507,674.2761,0,1.2133
1987.555745,0.239074,0.102279,0.238732,0.106893,-1978.2561,670.5884,0,1.2130
1987.656153,0.237791,0.107398,0.238619,0.106953,-1973.6394,667.7827,0,1.2168
1987.753489,0.244293,0.104834,0.239300,0.106699,-1975.1035,666.2524,0,1.2144
1987.841579,0.244044,0.104011,0.239869,0.106377,-1978.2038,664.0603,0,1.2127
1987.954315,0.241539,0.104263,0.240070,0.106123,-1977.9948,661.1218,0,1.2134
1988.048014,0.248147,0.109851,0.241039,0.106570,-1976.2558,663.0084,0,1.2150
1988.137612,0.242092,0.101027,0.241165,0.105905,-1973.3956,657.7055,0,1.2166
1988.242021,0.245899,0.108818,0.241733,0.106255,-1974.1655,659.7654,0,1.2155
1988.367908,0.244456,0.108207,0.242060,0.106489,-1975.3382,662.8444,0,1.2146
1988.448816,0.237862,0.106837,0.241556,0.106531,-1973.5253,662.9376,0,1.2166
1988.554061,0.237650,0.108021,0.241088,0.106710,-1973.7277,664.6640,0,1.2159
1988.660908,0.236984,0.107264,0.240595,0.106776,-1971.5302,664.7813,0,1.2177
1988.764927,0.234261,0.105064,0.239835,0.106571,-1972.4202,664.1249,0,1.2164
1988.863182,0.239162,0.109384,0.239754,0.106908,-1970.0063,665.0996,0,1.2187
1988.956277,0.233503,0.108840,0.239004,0.107140,-1970.3727,667.6597,0,1.2179
1989.057703,0.236504,0.111476,0.238704,0.107660,-1971.5122,673.3460,0,1.2169
1989.173059,0.231852,0.110661,0.237882,0.108020,-1973.9262,678.0012,0,1.2155
1989.266308,0.226862,0.109921,0.236559,0.108248,-1970.1886,678.7125,0,1.2189
1989.360639,0.229770,0.110087,0.235745,0.108469,-1965.7709,679.5219,0,1.2214
1989.457646,0.232908,0.110416,0.235404,0.108703,-1967.7592,682.8058,0,1.2190
1989.575536,0.235919,0.112714,0.235466,0.109184,-1973.8891,689.6555,0,1.2153
1989.655058,0.235353,0.111417,0.235453,0.109452,-1971.6011,690.9346,0,1.2185
1989.765569,0.235410,0.112176,0.235448,0.109779,-1968.2289,693.3525,0,1.2198
1989.846045,0.235296,0.109839,0.235429,0.109786,-1969.2729,694.4349,0,1.2182
1989.955059,0.239319,0.110826,0.235896,0.109911,-1973.4982,697.0519,0,1.2155
1990.067315,0.245060,0.110885,0.236996,0.110028,-1974.6010,698.5292,0,1.2153
1990.162770,0.235032,0.109576,0.236760,0.109974,-1971.3279,697.1988,0,1.2183
1990.258073,0.244463,0.112451,0.237685,0.110271,-1967.4515,698.0017,0,1.2203
1990.370046,0.245110,0.114096,0.238576,0.110730,-1968.7434,703.1040,0,1.2187
1990.462729,0.238286,0.112547,0.238541,0.110948,-1975.7024,708.1699,0,1.2140
1990.564030,0.229761,0.112008,0.237487,0.111075,-1976.4707,709.7753,0,1.2142
1990.653809,0.234265,0.112634,0.237101,0.111262,-1972.9661,709.9512,0,1.2175
1990.763023,0.239897,0.108249,0.237436,0.110901,-1973.9044,708.4161,0,1.2154
1990.868445,0.241889,0.110999,0.237971,0.110913,-1975.5031,708.2775,0,1.2145
1990.957300,0.243437,0.112742,0.238626,0.111132,-1972.8385,708.5876,0,1.2172
1991.057507,0.254638,0.115265,0.240548,0.111628,-1974.9311,714.4219,0,1.2146
1991.169510,0.246159,0.112077,0.241221,0.111682,-1973.3138,714.6428,0,1.2167
1991.266986,0.246684,0.115393,0.241877,0.112127,-1970.2653,717.5617,0,1.2186
1991.365068,0.247539,0.113158,0.242556,0.112251,-1968.8413,718.7324,0,1.2192
